geoid,county,state,countystate,L_cc_heatscore,R_heat_worry
51011,Appomattox County,Virginia,"Appomattox County, Virginia",80.812,31.92
51013,Arlington County,Virginia,"Arlington County, Virginia",82,49.833
51015,Augusta County,Virginia,"Augusta County, Virginia",76.553,35.552
51017,Bath County,Virginia,"Bath County, Virginia",78.157,26.44
51019,Bedford County,Virginia,"Bedford County, Virginia",79.797,32.641
51021,Bland County,Virginia,"Bland County, Virginia",74.877,25.642
51023,Botetourt County,Virginia,"Botetourt County, Virginia",80.334,29.484
51025,Brunswick County,Virginia,"Brunswick County, Virginia",78.487,38.945
51027,Buchanan County,Virginia,"Buchanan County, Virginia",77.651,29.232
51029,Buckingham County,Virginia,"Buckingham County, Virginia",81.3,37.848
51031,Campbell County,Virginia,"Campbell County, Virginia",80.141,34.582
51033,Caroline County,Virginia,"Caroline County, Virginia",79.841,34.667
51035,Carroll County,Virginia,"Carroll County, Virginia",76.274,25.97
51036,Charles City County,Virginia,"Charles City County, Virginia",81.918,37.019
51037,Charlotte County,Virginia,"Charlotte County, Virginia",81.164,36.053
51041,Chesterfield County,Virginia,"Chesterfield County, Virginia",82.262,38.484
51043,Clarke County,Virginia,"Clarke County, Virginia",77.896,30.861
51045,Craig County,Virginia,"Craig County, Virginia",75.983,25.018
51047,Culpeper County,Virginia,"Culpeper County, Virginia",82.46,35.175
51049,Cumberland County,Virginia,"Cumberland County, Virginia",80.368,34.251
51051,Dickenson County,Virginia,"Dickenson County, Virginia",79.481,29.25
51053,Dinwiddie County,Virginia,"Dinwiddie County, Virginia",82.398,34.454
51057,Essex County,Virginia,"Essex County, Virginia",82.16,37.221
51059,Fairfax County,Virginia,"Fairfax County, Virginia",79.46,47.247
51061,Fauquier County,Virginia,"Fauquier County, Virginia",77.004,31.66
51063,Floyd County,Virginia,"Floyd County, Virginia",77.448,26.34
51065,Fluvanna County,Virginia,"Fluvanna County, Virginia",83.652,34.633
51067,Franklin County,Virginia,"Franklin County, Virginia",82.053,32.356
51069,Frederick County,Virginia,"Frederick County, Virginia",78.291,34.296
51071,Giles County,Virginia,"Giles County, Virginia",75.526,26.16
51073,Gloucester County,Virginia,"Gloucester County, Virginia",78.006,30.772
51075,Goochland County,Virginia,"Goochland County, Virginia",81.735,33.741
51077,Grayson County,Virginia,"Grayson County, Virginia",74.036,26.374
51079,Greene County,Virginia,"Greene County, Virginia",82.967,31.896
51081,Greensville County,Virginia,"Greensville County, Virginia",78.219,41.083
51083,Halifax County,Virginia,"Halifax County, Virginia",80.616,38.214
51085,Hanover County,Virginia,"Hanover County, Virginia",79.357,33.55
51087,Henrico County,Virginia,"Henrico County, Virginia",80.046,43.682
51089,Henry County,Virginia,"Henry County, Virginia",83.365,35.179
51091,Highland County,Virginia,"Highland County, Virginia",67.449,23.201
51093,Isle of Wight County,Virginia,"Isle of Wight County, Virginia",79.922,33.804
51095,James City County,Virginia,"James City County, Virginia",79.138,34.854
51097,King And Queen County,Virginia,"King and Queen County, Virginia",80.825,32.317
51099,King George County,Virginia,"King George County, Virginia",81,34.155
51101,King William County,Virginia,"King William County, Virginia",80.695,31.066
51103,Lancaster County,Virginia,"Lancaster County, Virginia",81.147,33.063
51105,Lee County,Virginia,"Lee County, Virginia",80.042,30.658
51107,Loudoun County,Virginia,"Loudoun County, Virginia",78.005,45.192
51109,Louisa County,Virginia,"Louisa County, Virginia",81.828,33.144
51111,Lunenburg County,Virginia,"Lunenburg County, Virginia",80.144,37.163
51113,Madison County,Virginia,"Madison County, Virginia",83.061,29.76
51115,Mathews County,Virginia,"Mathews County, Virginia",75.444,30.033
51117,Mecklenburg County,Virginia,"Mecklenburg County, Virginia",82.206,35.869
51119,Middlesex County,Virginia,"Middlesex County, Virginia",78.389,32.566
51121,Montgomery County,Virginia,"Montgomery County, Virginia",77.419,32.001
51125,Nelson County,Virginia,"Nelson County, Virginia",82.066,33.917
51127,New Kent County,Virginia,"New Kent County, Virginia",80.978,32.939
51131,Northampton County,Virginia,"Northampton County, Virginia",71.778,35.344
51133,Northumberland County,Virginia,"Northumberland County, Virginia",82.021,32.637
51135,Nottoway County,Virginia,"Nottoway County, Virginia",79.504,38.43
51137,Orange County,Virginia,"Orange County, Virginia",81.293,36.311
51139,Page County,Virginia,"Page County, Virginia",79.589,30.128
51141,Patrick County,Virginia,"Patrick County, Virginia",82.09,30.622
51143,Pittsylvania County,Virginia,"Pittsylvania County, Virginia",81.104,38.766
51145,Powhatan County,Virginia,"Powhatan County, Virginia",81.934,32.7
51147,Prince Edward County,Virginia,"Prince Edward County, Virginia",80.016,39.141
51149,Prince George County,Virginia,"Prince George County, Virginia",82.8,42.529
51153,Prince William County,Virginia,"Prince William County, Virginia",78.975,43.772
51155,Pulaski County,Virginia,"Pulaski County, Virginia",75.748,25.916
51157,Rappahannock County,Virginia,"Rappahannock County, Virginia",80.493,29.35
51159,Richmond County,Virginia,"Richmond County, Virginia",82.032,35.466
51161,Roanoke County,Virginia,"Roanoke County, Virginia",79.937,33.022
51163,Rockbridge County,Virginia,"Rockbridge County, Virginia",81.772,29.53
51165,Rockingham County,Virginia,"Rockingham County, Virginia",77.025,31.41
51167,Russell County,Virginia,"Russell County, Virginia",77.913,26.785
51169,Scott County,Virginia,"Scott County, Virginia",84.547,30.234
51171,Shenandoah County,Virginia,"Shenandoah County, Virginia",75.473,28.293
51173,Smyth County,Virginia,"Smyth County, Virginia",75.264,27.162
51175,Southampton County,Virginia,"Southampton County, Virginia",79.129,37.437
51177,Spotsylvania County,Virginia,"Spotsylvania County, Virginia",78.434,36.645
51179,Stafford County,Virginia,"Stafford County, Virginia",77.604,39.153
51181,Surry County,Virginia,"Surry County, Virginia",81.186,37.413
51183,Sussex County,Virginia,"Sussex County, Virginia",80.796,39.878
51185,Tazewell County,Virginia,"Tazewell County, Virginia",75.89,26.021
51187,Warren County,Virginia,"Warren County, Virginia",77.793,30.222
51191,Washington County,Virginia,"Washington County, Virginia",79,26.864
51193,Westmoreland County,Virginia,"Westmoreland County, Virginia",81.951,34.659
51195,Wise County,Virginia,"Wise County, Virginia",79.828,32.134
51197,Wythe County,Virginia,"Wythe County, Virginia",76.792,26.138
51199,York County,Virginia,"York County, Virginia",75.858,36.347
51510,Alexandria City,Virginia,"Alexandria city, Virginia",82,49.164
51520,Bristol City,Virginia,"Bristol city, Virginia",82.97,36.939
51530,Buena Vista City,Virginia,"Buena Vista city, Virginia",81,38.536
51540,Charlottesville City,Virginia,"Charlottesville city, Virginia",83.002,46.964
51550,Chesapeake City,Virginia,"Chesapeake city, Virginia",76.776,40.697
51570,Colonial Heights City,Virginia,"Colonial Heights city, Virginia",84,43.383
51580,Covington City,Virginia,"Covington city, Virginia",78,35.917
51590,Danville City,Virginia,"Danville city, Virginia",82.557,45.909
51595,Emporia City,Virginia,"Emporia city, Virginia",78,49.726
51600,Fairfax City,Virginia,"Fairfax city, Virginia",79,49.368
51610,Falls Church City,Virginia,"Falls Church city, Virginia",81.18,47.582
51620,Franklin City,Virginia,"Franklin city, Virginia",79,45.066
51630,Fredericksburg City,Virginia,"Fredericksburg city, Virginia",76.006,47.764
51640,Galax City,Virginia,"Galax city, Virginia",75,37.465
51650,Hampton City,Virginia,"Hampton city, Virginia",73.98,39.802
51660,Harrisonburg City,Virginia,"Harrisonburg city, Virginia",76,44.592
51670,Hopewell City,Virginia,"Hopewell city, Virginia",83,48.53
51678,Lexington City,Virginia,"Lexington city, Virginia",82,40.071
51680,Lynchburg City,Virginia,"Lynchburg city, Virginia",80.4,47.594
51683,Manassas City,Virginia,"Manassas city, Virginia",78,49.286
51685,Manassas Park City,Virginia,"Manassas Park city, Virginia",78,45.959
51690,Martinsville City,Virginia,"Martinsville city, Virginia",83,44.747
51700,Newport News City,Virginia,"Newport News city, Virginia",76.34,46.819
51710,Norfolk City,Virginia,"Norfolk city, Virginia",75.193,52.296
51720,Norton City,Virginia,"Norton city, Virginia",78,32.99
51730,Petersburg City,Virginia,"Petersburg city, Virginia",83.673,52.529
51735,Poquoson City,Virginia,"Poquoson city, Virginia",73,31.359
51740,Portsmouth City,Virginia,"Portsmouth city, Virginia",76.61,49.087
51750,Radford City,Virginia,"Radford city, Virginia",77,37.248
51760,Richmond City,Virginia,"Richmond city, Virginia",81.318,48.564
51770,Roanoke City,Virginia,"Roanoke city, Virginia",80.699,46.572
51775,Salem City,Virginia,"Salem city, Virginia",80.001,38.923
51790,Staunton City,Virginia,"Staunton city, Virginia",76,39.089
51800,Suffolk City,Virginia,"Suffolk city, Virginia",80.137,37.099
51810,Virginia Beach City,Virginia,"Virginia Beach city, Virginia",74.318,39.561
51820,Waynesboro City,Virginia,"Waynesboro city, Virginia",77.004,40.712
51830,Williamsburg City,Virginia,"Williamsburg city, Virginia",79,43.116
51840,Winchester City,Virginia,"Winchester city, Virginia",79,44.243
53001,Adams County,Washington,"Adams County, Washington",42.115,50.818
53003,Asotin County,Washington,"Asotin County, Washington",49.777,36.684
53005,Benton County,Washington,"Benton County, Washington",42.834,49.899
53007,Chelan County,Washington,"Chelan County, Washington",37.971,40.919
53009,Clallam County,Washington,"Clallam County, Washington",26.763,32.938
53011,Clark County,Washington,"Clark County, Washington",39.779,38.687
53013,Columbia County,Washington,"Columbia County, Washington",44.121,35.74
53015,Cowlitz County,Washington,"Cowlitz County, Washington",36.654,34.796
53017,Douglas County,Washington,"Douglas County, Washington",39.725,43.259
53019,Ferry County,Washington,"Ferry County, Washington",38.266,33.331
53021,Franklin County,Washington,"Franklin County, Washington",43.89,53.14
53023,Garfield County,Washington,"Garfield County, Washington",46.085,33.484
53025,Grant County,Washington,"Grant County, Washington",42.205,52.543
53027,Grays Harbor County,Washington,"Grays Harbor County, Washington",31.015,30.709
53029,Island County,Washington,"Island County, Washington",39.553,27.885
53031,Jefferson County,Washington,"Jefferson County, Washington",37.405,34.307
53033,King County,Washington,"King County, Washington",44.555,41.292
53035,Kitsap County,Washington,"Kitsap County, Washington",42.759,36.334
53037,Kittitas County,Washington,"Kittitas County, Washington",35.433,33.903
53039,Klickitat County,Washington,"Klickitat County, Washington",39.273,39.939
53041,Lewis County,Washington,"Lewis County, Washington",38.036,33.511
53043,Lincoln County,Washington,"Lincoln County, Washington",39.622,34.726
53045,Mason County,Washington,"Mason County, Washington",38.074,32.235
53047,Okanogan County,Washington,"Okanogan County, Washington",37.58,38.849
53049,Pacific County,Washington,"Pacific County, Washington",30.183,28.936
53051,Pend Oreille County,Washington,"Pend Oreille County, Washington",44.527,32.728
53053,Pierce County,Washington,"Pierce County, Washington",43.715,34.575
53055,San Juan County,Washington,"San Juan County, Washington",43.441,31.396
53057,Skagit County,Washington,"Skagit County, Washington",45.499,29.761
53059,Skamania County,Washington,"Skamania County, Washington",40.053,34.84
53061,Snohomish County,Washington,"Snohomish County, Washington",43.314,34.072
53063,Spokane County,Washington,"Spokane County, Washington",44.445,42.35
53065,Stevens County,Washington,"Stevens County, Washington",43.196,36.37
53067,Thurston County,Washington,"Thurston County, Washington",38.021,33.662
53069,Wahkiakum County,Washington,"Wahkiakum County, Washington",32.439,28.204
53071,Walla Walla County,Washington,"Walla Walla County, Washington",48.234,51.19
53073,Whatcom County,Washington,"Whatcom County, Washington",45.708,34.55
53075,Whitman County,Washington,"Whitman County, Washington",45.655,42.304
53077,Yakima County,Washington,"Yakima County, Washington",39.538,50.958
54001,Barbour County,West Virginia,"Barbour County, West Virginia",75.227,26.472
54003,Berkeley County,West Virginia,"Berkeley County, West Virginia",76.525,34.016
54005,Boone County,West Virginia,"Boone County, West Virginia",80.966,30.075
54007,Braxton County,West Virginia,"Braxton County, West Virginia",80.441,29.061
54009,Brooke County,West Virginia,"Brooke County, West Virginia",74.591,31.784
54011,Cabell County,West Virginia,"Cabell County, West Virginia",81.382,34.945
54013,Calhoun County,West Virginia,"Calhoun County, West Virginia",78.034,29.767
54015,Clay County,West Virginia,"Clay County, West Virginia",79.546,28.122
54017,Doddridge County,West Virginia,"Doddridge County, West Virginia",75.454,29.168
54019,Fayette County,West Virginia,"Fayette County, West Virginia",76.337,26.575
54021,Gilmer County,West Virginia,"Gilmer County, West Virginia",78.459,33.04
54023,Grant County,West Virginia,"Grant County, West Virginia",70.826,27.621
54025,Greenbrier County,West Virginia,"Greenbrier County, West Virginia",74.57,25.636
54027,Hampshire County,West Virginia,"Hampshire County, West Virginia",72.977,29.79
54029,Hancock County,West Virginia,"Hancock County, West Virginia",74.2,33.515
54031,Hardy County,West Virginia,"Hardy County, West Virginia",72.393,30.559
54033,Harrison County,West Virginia,"Harrison County, West Virginia",74.367,30.18
54035,Jackson County,West Virginia,"Jackson County, West Virginia",76.434,31.649
54037,Jefferson County,West Virginia,"Jefferson County, West Virginia",77.474,35.434
54039,Kanawha County,West Virginia,"Kanawha County, West Virginia",80.553,32.107
54041,Lewis County,West Virginia,"Lewis County, West Virginia",77.082,28.941
54043,Lincoln County,West Virginia,"Lincoln County, West Virginia",81.188,30.685
54045,Logan County,West Virginia,"Logan County, West Virginia",81.108,30.429
54047,McDowell County,West Virginia,"McDowell County, West Virginia",77.041,29.425
54049,Marion County,West Virginia,"Marion County, West Virginia",78.835,29.877
54051,Marshall County,West Virginia,"Marshall County, West Virginia",73.702,29.466
54053,Mason County,West Virginia,"Mason County, West Virginia",78.87,32.058
54055,Mercer County,West Virginia,"Mercer County, West Virginia",77.049,27.349
54057,Mineral County,West Virginia,"Mineral County, West Virginia",74.027,30.715
54059,Mingo County,West Virginia,"Mingo County, West Virginia",79.781,31.378
54061,Monongalia County,West Virginia,"Monongalia County, West Virginia",77.674,36.07
54063,Monroe County,West Virginia,"Monroe County, West Virginia",76.366,24.84
54065,Morgan County,West Virginia,"Morgan County, West Virginia",73.309,28.225
54067,Nicholas County,West Virginia,"Nicholas County, West Virginia",74.686,24.782
54069,Ohio County,West Virginia,"Ohio County, West Virginia",72.885,29.998
54071,Pendleton County,West Virginia,"Pendleton County, West Virginia",72.858,25.449
54073,Pleasants County,West Virginia,"Pleasants County, West Virginia",76.1,30.928
54075,Pocahontas County,West Virginia,"Pocahontas County, West Virginia",69.644,25.32
54077,Preston County,West Virginia,"Preston County, West Virginia",71.718,23.746
54079,Putnam County,West Virginia,"Putnam County, West Virginia",77.198,29.941
54081,Raleigh County,West Virginia,"Raleigh County, West Virginia",75.611,27.089
54083,Randolph County,West Virginia,"Randolph County, West Virginia",70.913,24.424
54085,Ritchie County,West Virginia,"Ritchie County, West Virginia",76.67,30.589
54087,Roane County,West Virginia,"Roane County, West Virginia",78.3,29.765
54089,Summers County,West Virginia,"Summers County, West Virginia",76.887,29.94
54091,Taylor County,West Virginia,"Taylor County, West Virginia",77.552,27.391
54093,Tucker County,West Virginia,"Tucker County, West Virginia",70.864,23.217
54095,Tyler County,West Virginia,"Tyler County, West Virginia",75.059,28.277
54097,Upshur County,West Virginia,"Upshur County, West Virginia",75.788,29.387
54099,Wayne County,West Virginia,"Wayne County, West Virginia",80.858,31.493
54101,Webster County,West Virginia,"Webster County, West Virginia",75.221,25.365
54103,Wetzel County,West Virginia,"Wetzel County, West Virginia",75.558,27.973
54105,Wirt County,West Virginia,"Wirt County, West Virginia",77.011,29.565
54107,Wood County,West Virginia,"Wood County, West Virginia",78.364,31.71
54109,Wyoming County,West Virginia,"Wyoming County, West Virginia",76.713,27.533
55001,Adams County,Wisconsin,"Adams County, Wisconsin",58.943,21.1
55003,Ashland County,Wisconsin,"Ashland County, Wisconsin",41.263,24.118
55005,Barron County,Wisconsin,"Barron County, Wisconsin",51.365,19.345
55007,Bayfield County,Wisconsin,"Bayfield County, Wisconsin",40.227,22.325
